"","product_id","title","author","date","ver.purchase","format","stars","comments","helpful","rver_url","rver_id"
"1739","B01GTP417C","we love it, kids love it","ks",2015-06-08,1,"
      Khaki/Grey/OlivePackage Type: Standard Packaging",4,"we love it, kids love it.  Small and compact, easy to pack, and very strong and durable.  Must get the extra tree straps, which in my opinion should come with the hammock (otherwise would give it 5 stars).",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGDQ2YU2KA5UXRXVMSSLFTDETGUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGDQ2YU2KA5UXRXVMSSLFTDETGUQ"
"1740","B01GTP417C","Five Stars","Benjamin W O'Farrell",2015-06-07,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"Fantastic!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHITPBGDSRTWUW3KJTNQJPBNCRXA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHITPBGDSRTWUW3KJTNQJPBNCRXA"
"1741","B01GTP417C","Five Stars","Angela",2015-06-07,1,"
      Teal/KhakiPackage Type: Frustration-Free Packaging",5,"I love the hammock! The color isn't what I thought it would be, but it works great!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHEC6KWT33HAEO5MTLZDAY7N3WIQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHEC6KWT33HAEO5MTLZDAY7N3WIQ"
"1742","B01GTP417C","Great product.","piratemom",2015-06-07,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",5,"Exactly what we wanted! Great product.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHA2KV3DREQWNZPBAT7J4T62YAUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHA2KV3DREQWNZPBAT7J4T62YAUQ"
"1743","B01GTP417C","This product is awesome! It hasn't broke in all the years we ...","Robin Rice",2015-06-06,1,"
      Teal/KhakiPackage Type: Frustration-Free Packaging",5,"This product is awesome! It hasn't broke in all the years we had it. It has very soft fabric and it is very comfortable to lay in. When my kids first went on ours they wanted a new one. So, we bought a new one! Later I bought one for my nephew and he loved it!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHAODRIK5G6BC4BIZL2PHT4TNCCQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHAODRIK5G6BC4BIZL2PHT4TNCCQ"
"1744","B01GTP417C","Five Stars","Christy Mayson",2015-06-06,1,"
      Purple/TealPackage Type: Standard Packaging",5,"Love this!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG7TBCZEBC2URHQF5XOGSJXV3YDA/ref=cm_cr_arp_d_pdp?ie=UTF8","AG7TBCZEBC2URHQF5XOGSJXV3YDA"
"1745","B01GTP417C","BUY THIS!","Scott Couch",2015-06-05,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"Best hammock by far!! Confortable and durable! Its great! I love it",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF4K3V5QSPK2GCS65BKDCKX56KAQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF4K3V5QSPK2GCS65BKDCKX56KAQ"
"1746","B01GTP417C","Five Stars","Dylan Pody",2015-06-05,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",5,"It's great",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFPTRARNU6TJRCHCLYV7GJR6RCLQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFPTRARNU6TJRCHCLYV7GJR6RCLQ"
"1747","B01GTP417C","Amazing we already have 5 of them in different colors ...","Marcus Nichols",2015-06-05,1,"
      Purple/TealPackage Type: Frustration-Free Packaging",5,"Amazing we already have 5 of them in different colors and are so durable and compact plus you can wash then if they get any dirt on them",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFGBQIAFPOZSCU2ZI4RO47HNTJLA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFGBQIAFPOZSCU2ZI4RO47HNTJLA"
"1748","B01GTP417C","Wife loves it.","John P.",2015-06-04,1,"
      Retro-Tri ColorPackage Type: Standard Packaging",5,"Bought it for my wife for her birthday and she loves it!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFKUR2X6BP3K5T7C2PQUU3DQZA7Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AFKUR2X6BP3K5T7C2PQUU3DQZA7Q"
"1749","B01GTP417C","quality product","addicted",2015-06-04,1,"
      Sapphire/YellowPackage Type: Standard Packaging",5,"Easy to use, store. Comfortable.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEVJ5NP4ICK2TYLQF72V2PO7XNYA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEVJ5NP4ICK2TYLQF72V2PO7XNYA"
"1750","B01GTP417C","worth the money","Joel Rowe",2015-06-04,1,"
      PatriotPackage Type: Frustration-Free Packaging",5,"i love this thing as soon as i got it i set it up in my backyard and it is soo comfortable im gonna buy a bug net so that i can sleep outside in it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHGRXK4X5NSAGEYO6OHGSQELV2CQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHGRXK4X5NSAGEYO6OHGSQELV2CQ"
"1751","B01GTP417C","Five Stars","Lori Ellis",2015-06-04,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"Very satisfied.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEWG3YWFPHNZMEHOKKKZH5DUKKTA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEWG3YWFPHNZMEHOKKKZH5DUKKTA"
"1752","B01GTP417C","Five Stars","Jen",2015-06-03,1,"
      Forest/CharcoalPackage Type: Frustration-Free Packaging",5,"Perfect hammock",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE4DMWF7EXNF3XHQKAB3JERDDHBQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE4DMWF7EXNF3XHQKAB3JERDDHBQ"
"1753","B01GTP417C","Five Stars","Alexis Daniels",2015-06-03,1,"
      Khaki/BlackPackage Type: Standard Packaging",5,"I LOVE this hammock! My boyfriend and I can both fit in it nicely (:",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH7LR2FRYH476HW4LN6KEBVLK2NQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH7LR2FRYH476HW4LN6KEBVLK2NQ"
"1754","B01GTP417C","Five Stars","Matthew Laird",2015-06-03,1,"
      Forest/CharcoalPackage Type: Frustration-Free Packaging",5,"Absolutely amazing, combine with the (bit overpriced) atlas straps and ive been able to set up virtually anywhere",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEVAAJYY76NHGD7IDMUOI5XJN5RQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEVAAJYY76NHGD7IDMUOI5XJN5RQ"
"1755","B01GTP417C","No complaints!","MAC",2015-06-03,1,"
      PatriotPackage Type: Standard Packaging",5,"Great hammock! I haven't mounted it for good yet but have no complaints so far. Very airy, great for camping and lounging outdoors",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF5WXK7ALQGTRYU3NBIXNERHJAHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF5WXK7ALQGTRYU3NBIXNERHJAHA"
"1756","B01GTP417C","Makes life better","Kevin Coughlin",2015-06-03,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"Don't leave home without my ENOS hammock. Never know when you'll need it. Actually, you do know when you'll need...pretty much all the time. I can't even remember what life was like before I had my ENOS hammock.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHDVRWCV4ZI7V6CMJ2EOSFRLWUEQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHDVRWCV4ZI7V6CMJ2EOSFRLWUEQ"
"1757","B01GTP417C","Five Stars","Stephanie Sager",2015-06-01,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"Durable and cozy!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFPMYTMACP3RNZ3NZKP3XZAO23BQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFPMYTMACP3RNZ3NZKP3XZAO23BQ"
"1758","B01GTP417C","One of my favourite things I have purchased on Amazon","Mike",2015-05-31,1,"
      SunshinePackage Type: Frustration-Free Packaging",5,"One of my favourite things I have purchased on Amazon. At first I purchased this product and planned on tying it up with paracord but that turned out to be too much of a hassle for me. I then latter went to a sporting goods store and picked up a set of ENO's nylon straps with pre-stitched loops. This makes setting up my hammock a process that takes about 2 minutes tops. Speaking of convenience this hammock really does fit into the pouch easily when packing up and it is roughly the size of a grapefruit. I don't really have anything negative to say about the product. The only thing is, is that if you are going to use this in cooler weather conditions you will want to bring a sleeping bag or blankets because there is no insulation in the hammock.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFKFWXEKJ3SNUPRA7JP5SYQRL3LQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFKFWXEKJ3SNUPRA7JP5SYQRL3LQ"
"1759","B01GTP417C","Five Stars","Angela Mercer",2015-05-31,1,"
      Olive/OlivePackage Type: Standard Packaging",5,"love it",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFDW2FH77ONRNE4M4MFLJMFOZRUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFDW2FH77ONRNE4M4MFLJMFOZRUQ"
"1760","B01GTP417C","Five Stars","Cody Kisner",2015-05-31,0,"",5,"Amazing",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGZMIRC2Q4FLT3QFTSG75WAI5AJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGZMIRC2Q4FLT3QFTSG75WAI5AJQ"
"1761","B01GTP417C","The best you could give anyone","christine",2015-05-30,1,"
      Khaki/OlivePackage Type: Standard Packaging",5,"Everyone should own one of these. The best you could give anyone.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHNN2KUD3C67LLSYATLU5SPHGIHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHNN2KUD3C67LLSYATLU5SPHGIHA"
"1762","B01GTP417C","Five Stars","Leah Cheatham",2015-05-30,1,"
      Powder/RoyalPackage Type: Standard Packaging",5,"just what I expected! thanks!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH25E66QEJMGXYCCJRWJAUAXOKDQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH25E66QEJMGXYCCJRWJAUAXOKDQ"
"1763","B01GTP417C","ENO Hammock-must have!","Myra Hill",2015-05-30,1,"
      Retro-Tri ColorPackage Type: Frustration-Free Packaging",5,"Excellent product! This hammock is easy to use and roomy enough for two people. I have washed the ENO hammocks and they always do well.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGQLCCZDMPGN3XVJN2ZFWJD4X67Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AGQLCCZDMPGN3XVJN2ZFWJD4X67Q"
"1764","B01GTP417C","Five Stars","tommy higgins",2015-05-30,1,"
      RastaPackage Type: Standard Packaging",5,"Best hammocks ever",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH25OFIPEI452Z53KJS6EJYG2AFA/ref=cm_cr_arp_d_pdp?ie=UTF8","AH25OFIPEI452Z53KJS6EJYG2AFA"
"1765","B01GTP417C","Five Stars","A. Cain",2015-05-29,1,"
      Charcoal/RoyalPackage Type: Standard Packaging",5,"Great product!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEZSDWB7DV5PZD2PQIQRYQXPRMZQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEZSDWB7DV5PZD2PQIQRYQXPRMZQ"
"1766","B01GTP417C","Five Stars","Dylan",2015-05-28,1,"
      Purple/TealPackage Type: Frustration-Free Packaging",5,"Good",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFTMZ2JNKCUHZFJU5MRAHKNOJRHQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFTMZ2JNKCUHZFJU5MRAHKNOJRHQ"
"1767","B01GTP417C","No tree straps for some chinsey reason!","Quin Dodd",2015-05-28,1,"
      Navy/ForestPackage Type: Frustration-Free Packaging",3,"This doesn't come with tree straps...would have been good to know!  Why exactly do they think people buy these (and they ain't cheap!)?",NA,"https://www.amazon.com/gp/profile/amzn1.account.AE3MQKYBYXHHAKS62FCN7TCIIKAQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AE3MQKYBYXHHAKS62FCN7TCIIKAQ"
"1768","B01GTP417C","This hammock is amazing! And it compresses down to a tiny pouch ...","Jennifer Raushel",2015-05-27,0,"
      Powder Blue/RoyalPackage Type: Frustration-Free Packaging",5,"This hammock is amazing!  And it compresses down to a tiny pouch you can toss in a pack for a hike or store easily at home.  Cannot recommend it enough!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF2GOJZ6DIY5VEDL4BCGONV64XLA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF2GOJZ6DIY5VEDL4BCGONV64XLA"
"1769","B01GTP417C","Five Stars","Kelby",2015-05-27,1,"
      Forest/CharcoalPackage Type: Standard Packaging",5,"Love it!!!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AETROKAK4OWRRKYMSSQJIMQTHJ4A/ref=cm_cr_arp_d_pdp?ie=UTF8","AETROKAK4OWRRKYMSSQJIMQTHJ4A"
"1770","B01GTP417C","Five Stars","Nicole Ferrado",2015-05-26,1,"
      Khaki/MaroonPackage Type: Standard Packaging",5,"I love my ENO!! Best purchase I've made in a while.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGPHL5PS7LKGROKRQCZRUY7BRSQQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGPHL5PS7LKGROKRQCZRUY7BRSQQ"
"1771","B01GTP417C","I never get a turn in it...","jachansen",2015-05-26,1,"
      Khaki/KhakiPackage Type: Standard Packaging",5,"I can't really rate it my girlfriend won't get out of it.... I guess she likes it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF7VOYZNE2TSB7ICHLWXUGLK7NUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF7VOYZNE2TSB7ICHLWXUGLK7NUQ"
"1772","B01GTP417C","Five Stars","Loretta Brickey",2015-05-26,1,"
      Teal/KhakiPackage Type: Frustration-Free Packaging",5,"Very happy with this product, love the small pouch it fits back into. I take it everywhere!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFFSRFKDI6MTNQPN5T7HS75MGLYQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFFSRFKDI6MTNQPN5T7HS75MGLYQ"
"1773","B01GTP417C","Great! Excatly what I expected and more","Willie Richardson",2015-05-26,1,"
      Khaki/OlivePackage Type: Standard Packaging",5,"Great ! Excatly  what I expected  and more.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHZI5VQVX7CW46LUFAOXTYFWG64Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHZI5VQVX7CW46LUFAOXTYFWG64Q"
"1774","B01GTP417C","Great hammock!","Hannah",2015-05-25,1,"
      Purple/TealPackage Type: Frustration-Free Packaging",4,"I LOVE my hammock!! The only thing I might do differently would be to buy the single-nest rather than double-nest because when I use the double nest by myself I kind of become a human burrito with all of the extra fabric. Haven't ever used the single nest though so I don't know if this would be better or not. Regardless this hammock is great!!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGDB7HJRSXDT2TUBXF2CIF7USTNQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGDB7HJRSXDT2TUBXF2CIF7USTNQ"
"1775","B01GTP417C","Five Stars","beachgal",2015-05-23,1,"
      Khaki/OlivePackage Type: Frustration-Free Packaging",5,"The hammock is a good size.  All the family is enjoying it.  Seems very durable as well",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFZLTEFIFLEQFBIE2IXEWXWWKDMQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFZLTEFIFLEQFBIE2IXEWXWWKDMQ"
"1776","B01GTP417C","Five Stars","Dallas Simmons",2015-05-23,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",5,"Works like a charm. Fell asleep in it almost immediately.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFZPDA5FAQRHNJLF5DK3UPXX6DZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFZPDA5FAQRHNJLF5DK3UPXX6DZA"
"1777","B01GTP417C","Five Stars","Julie DeJong",2015-05-23,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"Excellent, plenty of room, easy to set up",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFE5SKKX6NSJQZRAWTLMVGUGS4RQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFE5SKKX6NSJQZRAWTLMVGUGS4RQ"
"1778","B01GTP417C","Five Stars","Jeff",2015-05-21,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"so compact. goes with me everywhere",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHLRJ5CFD2TSFV6CNZ4PO5AWVSRQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHLRJ5CFD2TSFV6CNZ4PO5AWVSRQ"
"1779","B01GTP417C","Five Stars","Katelyn Polson",2015-05-21,1,"
      Black/YellowPackage Type: Standard Packaging",5,"Love it. So easy to set up. Highly recommend.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEZUH4CWWF4BKG52X4VQPVVVQQ3A/ref=cm_cr_arp_d_pdp?ie=UTF8","AEZUH4CWWF4BKG52X4VQPVVVQQ3A"
"1780","B01GTP417C","Five Stars","Ryan",2015-05-21,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"I love it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFNWDAI3WKKWLW3J6YXSIZPTJL4A/ref=cm_cr_arp_d_pdp?ie=UTF8","AFNWDAI3WKKWLW3J6YXSIZPTJL4A"
"1781","B01GTP417C","5 stars","Andrew Rapp",2015-05-21,1,"
      Khaki/BlackPackage Type: Standard Packaging",5,"Works exactly as advertised. Great buy!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFFAOUFFWLBRKKYBGIXTYSEFNQ7A/ref=cm_cr_arp_d_pdp?ie=UTF8","AFFAOUFFWLBRKKYBGIXTYSEFNQ7A"
"1782","B01GTP417C","i would recommend this hammock","Ron",2015-05-21,1,"
      Charcoal/RoyalPackage Type: Frustration-Free Packaging",5,"It was delivered on time and seller followed up with an email.  Very roomy hammock and well made.  Compresses down to about the size of a softball. I did replace the suspension with whoopie slings which made it lighter.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGJO23NMHFALJKIGAQFSNGJBGLYQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGJO23NMHFALJKIGAQFSNGJBGLYQ"
"1783","B01GTP417C","Fantastically comfortable","DHA Shopping",2015-05-20,1,"
      Purple/FuchsiaPackage Type: Standard Packaging",5,"I LOVE this hammock!  It's so easy to put up anywhere (Atlas straps make it all a cinch) and incredibly comfortable.  So versatile in terms of seating arrangement within it.  One of my best purchases ever.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGCCKZYH3OQUM7SFC4DJXJY3LIHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGCCKZYH3OQUM7SFC4DJXJY3LIHA"
"1784","B01GTP417C","Four Stars","Kyle",2015-05-20,1,"
      Forest/CharcoalPackage Type: Frustration-Free Packaging",4,"great",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEYOGTOSG4IYZ3EJMC3OJBOFWHSA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEYOGTOSG4IYZ3EJMC3OJBOFWHSA"
"1785","B01GTP417C","So Far, So Addicted..","Erick Collins",2015-05-20,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"I love my hammock. I've set it up several times in my backyard. I'm excited to use it for camping/festival season to see how it fares for an entire season.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AG6JKJMLFTKHATXXIIDXWQPOZRJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AG6JKJMLFTKHATXXIIDXWQPOZRJQ"
"1786","B01GTP417C","Recipients of this really liked it.","Doug J.",2015-05-19,1,"",4,"Recipients  of this really liked it.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AET3V3DQOHUWQEC2YTS2FTKXRV4Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AET3V3DQOHUWQEC2YTS2FTKXRV4Q"
"1787","B01GTP417C","This might be my favorite purchase so far this year","ETM",2015-05-19,1,"
      Khaki/OlivePackage Type: Frustration-Free Packaging",5,"This might be my favorite purchase so far this year, and that's saying something haha. My husband and I aren't campers, but we live in an area of Boston that has a ton of parks, including the Arboretum. We do a lot of walks and bike rides, and enjoy hanging out in the various parks nearby. This hammock has been SO nice to bring along (we have the atlas straps). It sets up and cleans up in less than 2 minutes, very very easily. It's comfortable (we like sitting in it sideways rather than long ways), and is a great way to spend some time in nature, hanging out, chatting, and enjoying one another's company. Together we're around 350lbs (400lb weight limit), and we haven't had any problems or felt like the hammock or straps were straining. Love it!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGMHSLFEX6JPW5YL7ATE7SZ3U2NA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGMHSLFEX6JPW5YL7ATE7SZ3U2NA"
"1788","B01GTP417C","LOVE this!","Susan in Dallas",2015-05-19,1,"
      Khaki/OlivePackage Type: Frustration-Free Packaging",5,"My 16 yr old son LOVES this hammock and strap set!!  All his friends have this brand and could not be happier with it",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEMNKM27MSSKU7J3VGTCOM7T2B7A/ref=cm_cr_arp_d_pdp?ie=UTF8","AEMNKM27MSSKU7J3VGTCOM7T2B7A"
"1789","B01GTP417C","satisfied.a bit pricey","Russ Rissman",2015-05-19,1,"
      Purple/TealPackage Type: Frustration-Free Packaging",5,"My second hammock the first ones pocket fell off the hammock. Very comfotable tho",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGPOV7TW4CFTBRV2PGQ6KCMJSU5Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AGPOV7TW4CFTBRV2PGQ6KCMJSU5Q"
"1790","B01GTP417C","Best purchase I've made in a long time","baconbreaksmyheart",2015-05-19,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"Best purchase I've made in a long time. I keep it in my trunk. Easily fits two people. I use it way more than I thought I would. Camping, beach, the park. it's really easy to set up and breakdown. You have to order the straps separate.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGPFNUCXCTNAO533RG7ADP3E36DA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGPFNUCXCTNAO533RG7ADP3E36DA"
"1791","B01GTP417C","Product is great - rated to 400lbs","john c.",2015-05-18,1,"
      *Red/CharcoalPackage Type: Standard Packaging",5,"Colors as advertised (red/charcoal). Product is great - rated to 400lbs, have tested it to 325 with no concerns. Very pleased.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGQOSYSSN2F5J6VKTLZ6ZKORIBOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGQOSYSSN2F5J6VKTLZ6ZKORIBOA"
"1792","B01GTP417C","One Star","Deb",2015-05-17,1,"
      Teal/KhakiPackage Type: Standard Packaging",1,"product posting did not accurately reflect the product received",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFHZC6GBMXLHLA632OQEY7DNDT4A/ref=cm_cr_arp_d_pdp?ie=UTF8","AFHZC6GBMXLHLA632OQEY7DNDT4A"
"1793","B01GTP417C","Very comfortable and easily put up and taken down","Amazon Customer",2015-05-17,1,"
      Navy/RoyalPackage Type: Standard Packaging",5,"Very comfortable and easily put up and taken down. Two can fit nicely. Well worth the purchase price. Light in weight and packs up small.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AFABG625RIYZGZOPH6YZCRUSGYXA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFABG625RIYZGZOPH6YZCRUSGYXA"
"1794","B01GTP417C","Great hammock- get the Doublenest and don't forget the suspension system","J. Deardorff",2015-05-16,1,"
      Khaki/BlackPackage Type: Standard Packaging",5,"A very nice, light weight hammock for backpacking. ENO does it right, and makes it affordable for a first time hammock owner without costing as much as some of the other hammocks. The doublenest is worth the extra $10 in my opinion. I doubt you could fit 2 people in here comfortably unless one was a kid, but the hammock is wide enough that it can wrap around me pretty easily. I kind of cocoon up in it. I would recommend making sure you get a suspension system with this- which they could spell out better. I got a whoopie sling, which you can Google search, and found it will all pack up into the little pocket/pouch. It's my escape- when I want a bit of outdoors quiet time away.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEELZXOKLFLA3NHJ5HFXQQVQ3SGA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEELZXOKLFLA3NHJ5HFXQQVQ3SGA"
"1795","B01GTP417C","best investment I've made in a long time","David",2015-05-16,1,"
      Forest/CharcoalPackage Type: Standard Packaging",5,"I love my ENO! I bought it for a music festival but now use it all the time. Couple this with the ENO  slap straps and putting up/taking down your hammock is cake. The double nest easily and comfortably fits two, possibly three. Honestly one of the best investments I've made in a long time.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AHMZYU33CZ6V7ZKAQGU3KXPX23FQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHMZYU33CZ6V7ZKAQGU3KXPX23FQ"
"1796","B01GTP417C","Great purchase!!","Joetta R. Wilson",2015-05-16,1,"
      Navy / MaroonPackage Type: Frustration-Free Packaging",5,"I bought this for my son who has wanted one for a long time.  It is very well made and all that my son had hoped for.  He loves it!!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AF6UQZBRZD7UBFCSHAQNEA353ZOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF6UQZBRZD7UBFCSHAQNEA353ZOA"
"1797","B01GTP417C","Five Stars","Kayla Hines",2015-05-15,1,"
      Yellow/Teal/PurplePackage Type: Standard Packaging",5,"Perfect!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AH4AGQF3FAH3DRDF4OMCYMW4WAQA/ref=cm_cr_arp_d_pdp?ie=UTF8","AH4AGQF3FAH3DRDF4OMCYMW4WAQA"
"1798","B01GTP417C","I'm a little disappointed I have to cut these out myself","BD",2015-05-15,1,"
      *Red/CharcoalPackage Type: Frustration-Free Packaging",4,"Bought with XL Atlas straps. Really comfy. I'm going to spend a lot of my summer in this. I plan to bring this camping.It came with quite a few lose threads. For the amount of money I paid, I'm a little disappointed I have to cut these out myself.Other than that it seems like a solid product.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEFPDKJGBZVR6QZKK7JWYTN73RZQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFPDKJGBZVR6QZKK7JWYTN73RZQ"
"1799","B01GTP417C","Five Stars","S. Martz",2015-05-15,1,"
      Purple/TealPackage Type: Standard Packaging",5,"My daughter loves it!!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AGWBUZ3FDUYEG6NB27K6YEPA4VLA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGWBUZ3FDUYEG6NB27K6YEPA4VLA"
"1800","B01GTP417C","The Best In The World","Ambrosio",2015-05-15,1,"
      Navy/ForestPackage Type: Standard Packaging",5,"Love love LOVE it! Very well put together. I contacted the company to tell them how pleased I was with their product and they sent me stickers in the mail! Check out their site, they have a lot of other neat backpacking type gear and gadgetry.If you plan on using this indoors, definitely get the indoor hanging kit. The default hangers aren't strong enough to support your weight. The kit is cheap enough.I sleep in this hammock every night and love it. Consider wrapping up in a blanket if your room is cold; the fabric is very thin (but very strong) and will freeze your little butt off!",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEDLA4YMXSAPAJFQQORP7B4ZXJGQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEDLA4YMXSAPAJFQQORP7B4ZXJGQ"
"1801","B01GTP417C","One Star","laura schoen",2015-05-13,1,"
      Emerald/KhakiPackage Type: Standard Packaging",1,"This is the least comfortable hammock I have ever been in.",NA,"https://www.amazon.com/gp/profile/amzn1.account.AEKWWJMC46QFY5GM57THI6OQTWYQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEKWWJMC46QFY5GM57THI6OQTWYQ"
